id,source_id,target_id,source,target,year
0,https://openalex.org/W2024527984,https://openalex.org/W2028055611,3,151,2001
1,https://openalex.org/W2024527984,https://openalex.org/W2033921829,3,71,2001
2,https://openalex.org/W2024527984,https://openalex.org/W2128555098,3,42,2001
3,https://openalex.org/W4241288160,https://openalex.org/W2121196122,11,149,2001
4,https://openalex.org/W2470171203,https://openalex.org/W2078299715,12,115,2001
5,https://openalex.org/W2015950167,https://openalex.org/W2053690261,13,45,2000
6,https://openalex.org/W2096932005,https://openalex.org/W2146302675,16,61,2000
7,https://openalex.org/W2073023572,https://openalex.org/W1996415097,25,140,2000
8,https://openalex.org/W2073549061,https://openalex.org/W2143848395,29,132,1999
9,https://openalex.org/W2149445981,https://openalex.org/W2047866992,31,85,1999
10,https://openalex.org/W2024044337,https://openalex.org/W2028055611,32,151,1999
11,https://openalex.org/W2024044337,https://openalex.org/W2033921829,32,71,1999
12,https://openalex.org/W2091116178,https://openalex.org/W2047866992,35,85,1999
13,https://openalex.org/W2091116178,https://openalex.org/W2148406707,35,135,1999
14,https://openalex.org/W2157770155,https://openalex.org/W2167084694,38,201,1999
15,https://openalex.org/W2128555098,https://openalex.org/W2028055611,42,151,1998
16,https://openalex.org/W2128555098,https://openalex.org/W2033921829,42,71,1998
17,https://openalex.org/W2140446616,https://openalex.org/W2028055611,43,151,1998
18,https://openalex.org/W2002292878,https://openalex.org/W1593327544,47,74,1998
19,https://openalex.org/W2002292878,https://openalex.org/W2023425240,47,128,1998
20,https://openalex.org/W2002292878,https://openalex.org/W2095113273,47,75,1998
21,https://openalex.org/W2111632533,https://openalex.org/W1996415097,48,140,1998
22,https://openalex.org/W2111632533,https://openalex.org/W1998210077,48,52,1998
23,https://openalex.org/W2111632533,https://openalex.org/W2016815254,48,83,1998
24,https://openalex.org/W1998210077,https://openalex.org/W1604042632,52,186,1997
25,https://openalex.org/W1998210077,https://openalex.org/W2078299715,52,115,1997
26,https://openalex.org/W2031326140,https://openalex.org/W1593327544,55,74,1997
27,https://openalex.org/W2031326140,https://openalex.org/W2088608039,55,138,1997
28,https://openalex.org/W2031326140,https://openalex.org/W2094835698,55,73,1997
29,https://openalex.org/W2031326140,https://openalex.org/W2154283669,55,196,1997
30,https://openalex.org/W2095215862,https://openalex.org/W2103190713,56,182,1997
31,https://openalex.org/W2095215862,https://openalex.org/W2144993925,56,197,1997
32,https://openalex.org/W2053011566,https://openalex.org/W1999151384,67,134,1996
33,https://openalex.org/W2053011566,https://openalex.org/W2150376622,67,163,1996
34,https://openalex.org/W2033921829,https://openalex.org/W2100443416,71,170,1996
35,https://openalex.org/W2081752374,https://openalex.org/W2076358293,72,205,1996
36,https://openalex.org/W2081752374,https://openalex.org/W2150376622,72,163,1996
37,https://openalex.org/W2094835698,https://openalex.org/W2077737447,73,103,1996
38,https://openalex.org/W1593327544,https://openalex.org/W2150376622,74,163,1996
39,https://openalex.org/W2011010591,https://openalex.org/W1986154882,76,118,1996
40,https://openalex.org/W2024589773,https://openalex.org/W2132125376,82,94,1996
41,https://openalex.org/W2016815254,https://openalex.org/W2005322176,83,129,1996
42,https://openalex.org/W2037716243,https://openalex.org/W1567170731,87,184,1996
43,https://openalex.org/W2037716243,https://openalex.org/W1989070429,87,162,1996
44,https://openalex.org/W2037716243,https://openalex.org/W2024589773,87,82,1996
45,https://openalex.org/W1998206003,https://openalex.org/W2088608039,89,138,1995
46,https://openalex.org/W1562852636,https://openalex.org/W1560294697,91,120,1995
47,https://openalex.org/W2025167568,https://openalex.org/W1970862584,92,131,1995
48,https://openalex.org/W2025167568,https://openalex.org/W2088608039,92,138,1995
49,https://openalex.org/W1973129252,https://openalex.org/W2054025143,93,142,1995
50,https://openalex.org/W1518259931,https://openalex.org/W2005298032,95,141,1995
51,https://openalex.org/W2066955525,https://openalex.org/W2023773541,96,193,1995
52,https://openalex.org/W2066955525,https://openalex.org/W2100443416,96,170,1995
53,https://openalex.org/W2013228499,https://openalex.org/W1999151384,99,134,1995
54,https://openalex.org/W2036385883,https://openalex.org/W2078299715,100,115,1995
55,https://openalex.org/W2077737447,https://openalex.org/W2078299715,103,115,1995
56,https://openalex.org/W2077737447,https://openalex.org/W2094835698,103,73,1995
57,https://openalex.org/W2130430654,https://openalex.org/W2103190713,106,182,1995
58,https://openalex.org/W2130430654,https://openalex.org/W2144993925,106,197,1995
59,https://openalex.org/W2032280938,https://openalex.org/W2144993925,110,197,1995
60,https://openalex.org/W1560294697,https://openalex.org/W1562852636,120,91,1994
61,https://openalex.org/W1560294697,https://openalex.org/W1989070429,120,162,1994
62,https://openalex.org/W1560294697,https://openalex.org/W2150376622,120,163,1994
63,https://openalex.org/W1605488121,https://openalex.org/W2023773541,124,193,1994
64,https://openalex.org/W2054760644,https://openalex.org/W2039796499,127,168,1994
65,https://openalex.org/W2005322176,https://openalex.org/W2023425240,129,128,1994
66,https://openalex.org/W2030682963,https://openalex.org/W2114934311,133,171,1994
67,https://openalex.org/W2030682963,https://openalex.org/W2145569422,133,152,1994
68,https://openalex.org/W1999151384,https://openalex.org/W2013228499,134,99,1994
69,https://openalex.org/W1999151384,https://openalex.org/W2053011566,134,67,1994
70,https://openalex.org/W1982941018,https://openalex.org/W2039796499,137,168,1994
71,https://openalex.org/W1982941018,https://openalex.org/W2150376622,137,163,1994
72,https://openalex.org/W2109536993,https://openalex.org/W2071358870,139,174,1994
73,https://openalex.org/W1996715458,https://openalex.org/W2036560610,145,189,1993
74,https://openalex.org/W1996715458,https://openalex.org/W2044922112,145,188,1993
75,https://openalex.org/W1996715458,https://openalex.org/W2141000890,145,191,1993
76,https://openalex.org/W1976313434,https://openalex.org/W2103190713,150,182,1993
77,https://openalex.org/W2145569422,https://openalex.org/W2114934311,152,171,1993
78,https://openalex.org/W2124122178,https://openalex.org/W2106530142,154,178,1993
79,https://openalex.org/W2100443416,https://openalex.org/W2144993925,170,197,1992
80,https://openalex.org/W2114934311,https://openalex.org/W2144993925,171,197,1992
81,https://openalex.org/W2044922112,https://openalex.org/W1988888845,188,195,1990
82,https://openalex.org/W2044922112,https://openalex.org/W2141000890,188,191,1990
83,https://openalex.org/W2036560610,https://openalex.org/W2082782080,189,200,1990
84,https://openalex.org/W2036560610,https://openalex.org/W2144993925,189,197,1990
85,https://openalex.org/W2141000890,https://openalex.org/W1988888845,191,195,1990
86,https://openalex.org/W1988888845,https://openalex.org/W2082782080,195,200,1989
87,https://openalex.org/W2154283669,https://openalex.org/W2144993925,196,197,1988
88,https://openalex.org/W2156428242,https://openalex.org/W2130073777,198,204,1988
89,https://openalex.org/W2140784033,https://openalex.org/W2130073777,203,204,1986
90,https://openalex.org/W1977335653,https://openalex.org/W2165131560,209,604,2013
91,https://openalex.org/W2001847289,https://openalex.org/W1989334637,211,610,2013
92,https://openalex.org/W2001847289,https://openalex.org/W2043282011,211,1043,2013
93,https://openalex.org/W2001847289,https://openalex.org/W2077072990,211,598,2013
94,https://openalex.org/W2021069458,https://openalex.org/W2537798775,213,623,2013
95,https://openalex.org/W2047700860,https://openalex.org/W3125670501,218,1134,2013
96,https://openalex.org/W2090003075,https://openalex.org/W2057221431,219,257,2013
97,https://openalex.org/W2090003075,https://openalex.org/W2066203093,219,832,2013
98,https://openalex.org/W2090003075,https://openalex.org/W2117497291,219,966,2013
99,https://openalex.org/W2090003075,https://openalex.org/W2122032342,219,946,2013
100,https://openalex.org/W2090003075,https://openalex.org/W2146302675,219,61,2013
101,https://openalex.org/W2090003075,https://openalex.org/W2150981219,219,1129,2013
102,https://openalex.org/W1992291473,https://openalex.org/W1974636465,220,766,2013
103,https://openalex.org/W1992291473,https://openalex.org/W2038872716,220,1269,2013
104,https://openalex.org/W1992291473,https://openalex.org/W2056801855,220,929,2013
105,https://openalex.org/W1992291473,https://openalex.org/W2071434753,220,741,2013
106,https://openalex.org/W1992291473,https://openalex.org/W2073442551,220,781,2013
107,https://openalex.org/W1992291473,https://openalex.org/W2074289846,220,690,2013
108,https://openalex.org/W1992291473,https://openalex.org/W2086085275,220,768,2013
109,https://openalex.org/W2094051112,https://openalex.org/W1979780427,221,1135,2013
110,https://openalex.org/W2094051112,https://openalex.org/W1986621500,221,791,2013
111,https://openalex.org/W2094051112,https://openalex.org/W2010127694,221,772,2013
112,https://openalex.org/W2094051112,https://openalex.org/W2055134499,221,698,2013
113,https://openalex.org/W2094051112,https://openalex.org/W2076743673,221,986,2013
114,https://openalex.org/W2094051112,https://openalex.org/W2085635690,221,793,2013
115,https://openalex.org/W2094051112,https://openalex.org/W2092234783,221,775,2013
116,https://openalex.org/W2155086696,https://openalex.org/W2155556726,222,902,2013
117,https://openalex.org/W2039413601,https://openalex.org/W1996568838,225,429,2013
118,https://openalex.org/W2027692579,https://openalex.org/W1981657074,227,1067,2013
119,https://openalex.org/W2027692579,https://openalex.org/W2009878557,227,415,2013
120,https://openalex.org/W2027692579,https://openalex.org/W2052776843,227,542,2013
121,https://openalex.org/W2027692579,https://openalex.org/W2054493887,227,350,2013
122,https://openalex.org/W2027692579,https://openalex.org/W2055173853,227,692,2013
123,https://openalex.org/W2027692579,https://openalex.org/W2068866846,227,539,2013
124,https://openalex.org/W2079498127,https://openalex.org/W1981657074,228,1067,2013
125,https://openalex.org/W2079498127,https://openalex.org/W2155556726,228,902,2013
126,https://openalex.org/W2322229613,https://openalex.org/W2087370214,234,606,2013
127,https://openalex.org/W2063131452,https://openalex.org/W2079330857,235,628,2013
128,https://openalex.org/W2091444380,https://openalex.org/W2002406017,237,927,2013
129,https://openalex.org/W1972802966,https://openalex.org/W1562852636,238,91,2013
130,https://openalex.org/W1972802966,https://openalex.org/W2038872716,238,1269,2013
131,https://openalex.org/W2013923445,https://openalex.org/W2092933101,239,1020,2013
132,https://openalex.org/W2068284982,https://openalex.org/W2002317747,240,1227,2013
133,https://openalex.org/W2068284982,https://openalex.org/W2007762558,240,992,2013
134,https://openalex.org/W2068284982,https://openalex.org/W2056832335,240,631,2013
135,https://openalex.org/W2068284982,https://openalex.org/W2159789835,240,1336,2013
136,https://openalex.org/W1974822268,https://openalex.org/W1980568799,242,928,2013
137,https://openalex.org/W1974822268,https://openalex.org/W2052776843,242,542,2013
138,https://openalex.org/W1974822268,https://openalex.org/W2554741446,242,597,2013
139,https://openalex.org/W2008984000,https://openalex.org/W1982846429,243,968,2013
140,https://openalex.org/W2008984000,https://openalex.org/W2010133122,243,816,2013
141,https://openalex.org/W2008984000,https://openalex.org/W2012946694,243,595,2013
142,https://openalex.org/W2008984000,https://openalex.org/W2033106003,243,537,2013
143,https://openalex.org/W2008984000,https://openalex.org/W2043282011,243,1043,2013
144,https://openalex.org/W2008984000,https://openalex.org/W2045362395,243,682,2013
145,https://openalex.org/W2008984000,https://openalex.org/W2055134499,243,698,2013
146,https://openalex.org/W2008984000,https://openalex.org/W2097806160,243,860,2013
147,https://openalex.org/W2008984000,https://openalex.org/W2542090291,243,622,2013
148,https://openalex.org/W1991750453,https://openalex.org/W2055134499,244,698,2013
149,https://openalex.org/W1991750453,https://openalex.org/W2066203093,244,832,2013
150,https://openalex.org/W1991750453,https://openalex.org/W2129589829,244,1013,2013
151,https://openalex.org/W2541578137,https://openalex.org/W1974922446,245,670,2013
152,https://openalex.org/W2541578137,https://openalex.org/W2031749178,245,710,2013
153,https://openalex.org/W2541578137,https://openalex.org/W2060721182,245,885,2013
154,https://openalex.org/W2001404644,https://openalex.org/W1999805226,247,878,2013
155,https://openalex.org/W2001404644,https://openalex.org/W2022671291,247,868,2013
156,https://openalex.org/W2000658530,https://openalex.org/W2055134499,248,698,2013
157,https://openalex.org/W2000658530,https://openalex.org/W2112195110,248,2829,2013
158,https://openalex.org/W2092977935,https://openalex.org/W2013081808,249,674,2013
159,https://openalex.org/W2092977935,https://openalex.org/W2033469270,249,422,2013
160,https://openalex.org/W2092977935,https://openalex.org/W2538003495,249,861,2013
161,https://openalex.org/W2092977935,https://openalex.org/W2548162955,249,621,2013
162,https://openalex.org/W2092977935,https://openalex.org/W2548768824,249,619,2013
163,https://openalex.org/W2536784826,https://openalex.org/W2079001390,251,1066,2013
164,https://openalex.org/W2067660229,https://openalex.org/W2068060907,252,1021,2013
165,https://openalex.org/W2067660229,https://openalex.org/W2094128436,252,1259,2013
166,https://openalex.org/W2067660229,https://openalex.org/W2155556726,252,902,2013
167,https://openalex.org/W2067660229,https://openalex.org/W2163131765,252,917,2013
168,https://openalex.org/W2542090173,https://openalex.org/W2027334289,253,1298,2013
169,https://openalex.org/W2542090173,https://openalex.org/W2042569829,253,1037,2013
170,https://openalex.org/W2085999602,https://openalex.org/W2170820890,255,1408,2013
171,https://openalex.org/W2038485277,https://openalex.org/W2042170486,256,588,2013
172,https://openalex.org/W2038485277,https://openalex.org/W2091580434,256,440,2013
173,https://openalex.org/W2074308376,https://openalex.org/W2087370214,258,606,2013
174,https://openalex.org/W2539930792,https://openalex.org/W2547863984,259,266,2013
175,https://openalex.org/W2004187020,https://openalex.org/W2038872716,260,1269,2013
176,https://openalex.org/W2004187020,https://openalex.org/W2068060907,260,1021,2013
177,https://openalex.org/W1992600799,https://openalex.org/W2052714716,261,2833,2013
178,https://openalex.org/W2540185449,https://openalex.org/W2043282011,262,1043,2013
179,https://openalex.org/W2540185449,https://openalex.org/W2074289846,262,690,2013
180,https://openalex.org/W2010140757,https://openalex.org/W2020312350,263,1182,2013
181,https://openalex.org/W2010140757,https://openalex.org/W2069726507,263,425,2013
182,https://openalex.org/W2007251508,https://openalex.org/W1989334637,265,610,2013
183,https://openalex.org/W2007251508,https://openalex.org/W2063029222,265,863,2013
184,https://openalex.org/W2007251508,https://openalex.org/W2068060907,265,1021,2013
185,https://openalex.org/W2007251508,https://openalex.org/W2542439583,265,1152,2013
186,https://openalex.org/W2547863984,https://openalex.org/W2004133114,266,469,2013
187,https://openalex.org/W2547863984,https://openalex.org/W2539930792,266,259,2013
188,https://openalex.org/W2024816219,https://openalex.org/W1981657074,267,1067,2013
189,https://openalex.org/W2024816219,https://openalex.org/W2033490277,267,847,2013
190,https://openalex.org/W2024816219,https://openalex.org/W2038872716,267,1269,2013
191,https://openalex.org/W2024816219,https://openalex.org/W2142784486,267,706,2013
192,https://openalex.org/W2024816219,https://openalex.org/W2162234386,267,919,2013
193,https://openalex.org/W2024816219,https://openalex.org/W2296217682,267,1271,2013
194,https://openalex.org/W2007819539,https://openalex.org/W2296217682,268,1271,2013
195,https://openalex.org/W2020536010,https://openalex.org/W2140446616,269,43,2013
196,https://openalex.org/W2014926621,https://openalex.org/W2055134499,270,698,2013
197,https://openalex.org/W2014926621,https://openalex.org/W2059808776,270,726,2013
198,https://openalex.org/W2014926621,https://openalex.org/W2087393148,270,822,2013
199,https://openalex.org/W2029586510,https://openalex.org/W2046102897,271,786,2013
200,https://openalex.org/W2068395553,https://openalex.org/W2033070698,273,815,2013
201,https://openalex.org/W2068395553,https://openalex.org/W2081135767,273,1187,2013
202,https://openalex.org/W2068395553,https://openalex.org/W2159789835,273,1336,2013
203,https://openalex.org/W2011886299,https://openalex.org/W1973266184,274,414,2013
204,https://openalex.org/W2011886299,https://openalex.org/W1981657074,274,1067,2013
205,https://openalex.org/W2011886299,https://openalex.org/W2045362395,274,682,2013
206,https://openalex.org/W2011886299,https://openalex.org/W2052776843,274,542,2013
207,https://openalex.org/W2011886299,https://openalex.org/W2068060907,274,1021,2013
208,https://openalex.org/W2011886299,https://openalex.org/W2101460129,274,2474,2013
209,https://openalex.org/W1999534608,https://openalex.org/W1965319010,275,997,2013
210,https://openalex.org/W1999534608,https://openalex.org/W2150981219,275,1129,2013
211,https://openalex.org/W1999534608,https://openalex.org/W2155556726,275,902,2013
212,https://openalex.org/W2158297136,https://openalex.org/W1979780427,276,1135,2013
213,https://openalex.org/W2158297136,https://openalex.org/W2076358293,276,205,2013
214,https://openalex.org/W2158297136,https://openalex.org/W2103492872,276,744,2013
215,https://openalex.org/W2105984911,https://openalex.org/W1979780427,277,1135,2013
216,https://openalex.org/W2105984911,https://openalex.org/W2076358293,277,205,2013
217,https://openalex.org/W2105984911,https://openalex.org/W2103492872,277,744,2013
218,https://openalex.org/W2105984911,https://openalex.org/W2158297136,277,276,2013
219,https://openalex.org/W2003404242,https://openalex.org/W2007762558,279,992,2013
220,https://openalex.org/W2003404242,https://openalex.org/W2007822657,279,1337,2013
221,https://openalex.org/W2003404242,https://openalex.org/W2155556726,279,902,2013
222,https://openalex.org/W2067072754,https://openalex.org/W2091116178,284,35,2013
223,https://openalex.org/W2048892803,https://openalex.org/W2143644320,286,1363,2013
224,https://openalex.org/W2038693030,https://openalex.org/W2132011253,287,1133,2013
225,https://openalex.org/W2038693030,https://openalex.org/W3125670501,287,1134,2013
226,https://openalex.org/W2035444851,https://openalex.org/W2062380372,289,548,2013
227,https://openalex.org/W1999501395,https://openalex.org/W2006066266,291,1132,2013
228,https://openalex.org/W1999501395,https://openalex.org/W2024066978,291,1137,2013
229,https://openalex.org/W1999501395,https://openalex.org/W2094128436,291,1259,2013
230,https://openalex.org/W1999501395,https://openalex.org/W2097787440,291,1131,2013
231,https://openalex.org/W1999501395,https://openalex.org/W2150981219,291,1129,2013
232,https://openalex.org/W1972262259,https://openalex.org/W2296217682,292,1271,2013
233,https://openalex.org/W2129490541,https://openalex.org/W2027334289,294,1298,2013
234,https://openalex.org/W1980378574,https://openalex.org/W1981657074,295,1067,2013
235,https://openalex.org/W1980378574,https://openalex.org/W2007734911,295,648,2013
236,https://openalex.org/W1980378574,https://openalex.org/W2043282011,295,1043,2013
237,https://openalex.org/W1980378574,https://openalex.org/W2068060907,295,1021,2013
238,https://openalex.org/W1980378574,https://openalex.org/W2110449981,295,883,2013
239,https://openalex.org/W1980378574,https://openalex.org/W2150124200,295,1472,2013
240,https://openalex.org/W1980378574,https://openalex.org/W2151562984,295,1000,2013
241,https://openalex.org/W1980378574,https://openalex.org/W2155556726,295,902,2013
242,https://openalex.org/W1980378574,https://openalex.org/W2541430214,295,1314,2013
243,https://openalex.org/W2020496058,https://openalex.org/W2033205122,301,745,2013
244,https://openalex.org/W2020496058,https://openalex.org/W2064922641,301,715,2013
245,https://openalex.org/W2020496058,https://openalex.org/W2081752374,301,72,2013
246,https://openalex.org/W2020496058,https://openalex.org/W2155556726,301,902,2013
247,https://openalex.org/W2061776187,https://openalex.org/W1973630035,305,1033,2013
248,https://openalex.org/W2061776187,https://openalex.org/W2038872716,305,1269,2013
249,https://openalex.org/W2061776187,https://openalex.org/W2068060907,305,1021,2013
250,https://openalex.org/W2061776187,https://openalex.org/W2110330152,305,730,2013
251,https://openalex.org/W2061776187,https://openalex.org/W2155556726,305,902,2013
252,https://openalex.org/W2026522602,https://openalex.org/W2055134499,307,698,2013
253,https://openalex.org/W2026522602,https://openalex.org/W2068060907,307,1021,2013
254,https://openalex.org/W2071276408,https://openalex.org/W2056836281,308,1317,2013
255,https://openalex.org/W2071276408,https://openalex.org/W2056979383,308,1473,2013
256,https://openalex.org/W2071276408,https://openalex.org/W2061636461,308,1050,2013
257,https://openalex.org/W2071276408,https://openalex.org/W2083832815,308,1172,2013
258,https://openalex.org/W1973570913,https://openalex.org/W1966182636,309,995,2013
259,https://openalex.org/W1973570913,https://openalex.org/W2085635690,309,793,2013
260,https://openalex.org/W1983411640,https://openalex.org/W1972645775,315,720,2013
261,https://openalex.org/W1983411640,https://openalex.org/W1979174836,315,722,2013
262,https://openalex.org/W1983411640,https://openalex.org/W2027334289,315,1298,2013
263,https://openalex.org/W1983411640,https://openalex.org/W2042569829,315,1037,2013
264,https://openalex.org/W1983411640,https://openalex.org/W2094962507,315,789,2013
265,https://openalex.org/W1983411640,https://openalex.org/W2148406707,315,135,2013
266,https://openalex.org/W2046747815,https://openalex.org/W1979780427,316,1135,2013
267,https://openalex.org/W1993186201,https://openalex.org/W2035525919,317,1026,2013
268,https://openalex.org/W1993186201,https://openalex.org/W2094128436,317,1259,2013
269,https://openalex.org/W2084914885,https://openalex.org/W2053989072,319,813,2013
270,https://openalex.org/W1985434509,https://openalex.org/W2042569829,325,1037,2013
271,https://openalex.org/W1985434509,https://openalex.org/W2045362395,325,682,2013
272,https://openalex.org/W1985434509,https://openalex.org/W2068060907,325,1021,2013
273,https://openalex.org/W1985434509,https://openalex.org/W2110330152,325,730,2013
274,https://openalex.org/W1994426176,https://openalex.org/W1981657074,326,1067,2013
275,https://openalex.org/W1994426176,https://openalex.org/W2068060907,326,1021,2013
276,https://openalex.org/W1994426176,https://openalex.org/W2092368362,326,498,2013
277,https://openalex.org/W2144946647,https://openalex.org/W1968462876,327,658,2013
278,https://openalex.org/W2144946647,https://openalex.org/W2103927028,327,965,2013
279,https://openalex.org/W2144946647,https://openalex.org/W2152046486,327,920,2013
280,https://openalex.org/W2052188381,https://openalex.org/W2071381932,329,774,2013
281,https://openalex.org/W2052188381,https://openalex.org/W2086085275,329,768,2013
282,https://openalex.org/W2052188381,https://openalex.org/W2150981219,329,1129,2013
283,https://openalex.org/W2055078233,https://openalex.org/W1972645775,330,720,2013
284,https://openalex.org/W2032849880,https://openalex.org/W1974636465,331,766,2013
285,https://openalex.org/W2032849880,https://openalex.org/W1977640485,331,1328,2013
286,https://openalex.org/W2032849880,https://openalex.org/W2015583936,331,638,2013
287,https://openalex.org/W2032849880,https://openalex.org/W2040451577,331,934,2013
288,https://openalex.org/W2032849880,https://openalex.org/W2074289846,331,690,2013
289,https://openalex.org/W2021191095,https://openalex.org/W125240786,333,496,2013
290,https://openalex.org/W2021191095,https://openalex.org/W1965319010,333,997,2013
291,https://openalex.org/W2020707839,https://openalex.org/W2068060907,334,1021,2013
292,https://openalex.org/W2020707839,https://openalex.org/W2070695018,334,769,2013
293,https://openalex.org/W2020707839,https://openalex.org/W2155556726,334,902,2013
294,https://openalex.org/W2020707839,https://openalex.org/W2296217682,334,1271,2013
295,https://openalex.org/W1978343617,https://openalex.org/W2068060907,335,1021,2013
296,https://openalex.org/W2015301586,https://openalex.org/W1981657074,336,1067,2013
297,https://openalex.org/W1985415543,https://openalex.org/W2006405930,338,1203,2013
298,https://openalex.org/W2074604117,https://openalex.org/W2061636461,339,1050,2013
299,https://openalex.org/W2109877572,https://openalex.org/W2150376622,345,163,2013
300,https://openalex.org/W2109877572,https://openalex.org/W2163726888,345,1332,2013
301,https://openalex.org/W2109877572,https://openalex.org/W2615308736,345,1492,2013
302,https://openalex.org/W2101457479,https://openalex.org/W2010133122,346,816,2013
303,https://openalex.org/W2101457479,https://openalex.org/W2068060907,346,1021,2013
304,https://openalex.org/W2048177749,https://openalex.org/W2155556726,347,902,2013
305,https://openalex.org/W2033019414,https://openalex.org/W1968462876,349,658,2013
306,https://openalex.org/W2033019414,https://openalex.org/W1973212731,349,787,2013
307,https://openalex.org/W2033019414,https://openalex.org/W2144946647,349,327,2013
308,https://openalex.org/W2054493887,https://openalex.org/W1981657074,350,1067,2013
309,https://openalex.org/W2054493887,https://openalex.org/W2038872716,350,1269,2013
310,https://openalex.org/W2054493887,https://openalex.org/W2052836921,350,751,2013
311,https://openalex.org/W2054493887,https://openalex.org/W2068060907,350,1021,2013
312,https://openalex.org/W2054493887,https://openalex.org/W2096638283,350,716,2013
313,https://openalex.org/W2054493887,https://openalex.org/W2110330152,350,730,2013
314,https://openalex.org/W2017330181,https://openalex.org/W2022671291,351,868,2013
315,https://openalex.org/W2017330181,https://openalex.org/W2038872716,351,1269,2013
316,https://openalex.org/W2017330181,https://openalex.org/W2068060907,351,1021,2013
317,https://openalex.org/W2017330181,https://openalex.org/W2068222716,351,1017,2013
318,https://openalex.org/W2017330181,https://openalex.org/W2094128436,351,1259,2013
319,https://openalex.org/W2017330181,https://openalex.org/W2155556726,351,902,2013
320,https://openalex.org/W2017330181,https://openalex.org/W2163131765,351,917,2013
321,https://openalex.org/W2067461352,https://openalex.org/W1562852636,354,91,2013
322,https://openalex.org/W1966492178,https://openalex.org/W2076358293,356,205,2013
323,https://openalex.org/W2030798813,https://openalex.org/W2033205122,357,745,2013
324,https://openalex.org/W2030798813,https://openalex.org/W2038872716,357,1269,2013
325,https://openalex.org/W2030798813,https://openalex.org/W2076322069,357,1101,2013
326,https://openalex.org/W2030798813,https://openalex.org/W2155556726,357,902,2013
327,https://openalex.org/W2030798813,https://openalex.org/W2163596102,357,1009,2013
328,https://openalex.org/W2030798813,https://openalex.org/W2168554445,357,831,2013
329,https://openalex.org/W1533508438,https://openalex.org/W2079794524,358,1470,2013
330,https://openalex.org/W2019793420,https://openalex.org/W2140446616,359,43,2013
331,https://openalex.org/W2079310367,https://openalex.org/W1974736951,360,1113,2013
332,https://openalex.org/W2079310367,https://openalex.org/W1990963700,360,68,2013
333,https://openalex.org/W2079310367,https://openalex.org/W2003621605,360,974,2013
334,https://openalex.org/W2079310367,https://openalex.org/W2006066266,360,1132,2013
335,https://openalex.org/W2079310367,https://openalex.org/W2014649914,360,1380,2013
336,https://openalex.org/W2079310367,https://openalex.org/W2034407469,360,1251,2013
337,https://openalex.org/W2079310367,https://openalex.org/W2058685148,360,1218,2013
338,https://openalex.org/W2079310367,https://openalex.org/W2077737447,360,103,2013
339,https://openalex.org/W2079310367,https://openalex.org/W2164469608,360,1430,2013
340,https://openalex.org/W2060985451,https://openalex.org/W2150376622,363,163,2013
341,https://openalex.org/W2037869025,https://openalex.org/W1987179988,365,1509,2013
342,https://openalex.org/W2037869025,https://openalex.org/W2012088286,365,657,2013
343,https://openalex.org/W2056600137,https://openalex.org/W1978749300,367,1330,2013
344,https://openalex.org/W2056600137,https://openalex.org/W2003574444,367,1464,2013
345,https://openalex.org/W137069800,https://openalex.org/W2088170440,368,895,2013
346,https://openalex.org/W2166513892,https://openalex.org/W1483705808,369,1453,2013
347,https://openalex.org/W2127597870,https://openalex.org/W2056912578,370,701,2013
348,https://openalex.org/W2017279363,https://openalex.org/W1974020679,371,802,2013
349,https://openalex.org/W2116672760,https://openalex.org/W2036168919,373,1054,2013
350,https://openalex.org/W2116672760,https://openalex.org/W2117497291,373,966,2013
351,https://openalex.org/W2116672760,https://openalex.org/W2160655348,373,1199,2013
352,https://openalex.org/W2116672760,https://openalex.org/W2542439583,373,1152,2013
353,https://openalex.org/W2000304331,https://openalex.org/W4241288160,378,11,2013
354,https://openalex.org/W1996502017,https://openalex.org/W1974736951,380,1113,2013
355,https://openalex.org/W1996502017,https://openalex.org/W2010415473,380,1052,2013
356,https://openalex.org/W1996502017,https://openalex.org/W2031326140,380,55,2013
357,https://openalex.org/W1996502017,https://openalex.org/W2070870064,380,736,2013
358,https://openalex.org/W1996502017,https://openalex.org/W2097787440,380,1131,2013
359,https://openalex.org/W1996502017,https://openalex.org/W2146714205,380,1207,2013
360,https://openalex.org/W2082683363,https://openalex.org/W1982846429,384,968,2013
361,https://openalex.org/W2082683363,https://openalex.org/W2024066978,384,1137,2013
362,https://openalex.org/W2082683363,https://openalex.org/W2097787440,384,1131,2013
363,https://openalex.org/W2082683363,https://openalex.org/W2110449981,384,883,2013
364,https://openalex.org/W2082683363,https://openalex.org/W2115700971,384,1144,2013
365,https://openalex.org/W1980364886,https://openalex.org/W2065680350,385,1149,2013
366,https://openalex.org/W1980364886,https://openalex.org/W2137716965,385,901,2013
367,https://openalex.org/W1980364886,https://openalex.org/W2141488711,385,829,2013
368,https://openalex.org/W1980364886,https://openalex.org/W2144456054,385,1360,2013
369,https://openalex.org/W1992561281,https://openalex.org/W2040451577,389,934,2013
370,https://openalex.org/W1992561281,https://openalex.org/W2081135767,389,1187,2013
371,https://openalex.org/W1975982790,https://openalex.org/W1988639391,390,1195,2013
372,https://openalex.org/W1975982790,https://openalex.org/W2014649914,390,1380,2013
373,https://openalex.org/W2050710379,https://openalex.org/W2155556726,391,902,2013
